id,batch,name,title,summary,path,depends_on
PG359,76,b76-nginx-topology-profile-detector,Nginx Topology Profile Detector,"Inspect and model Nginx Topology Profile Detector for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-nginx-topology-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG358
PG360,76,b76-nginx-reverse-proxy-generator,Nginx Reverse Proxy Generator,"Generate runnable and maintainable Nginx Reverse Proxy Generator for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-nginx-reverse-proxy-generator/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG359
PG361,76,b76-nginx-tls-security-rate-limit,Nginx TLS Security Rate Limit,"Implement and validate Nginx TLS Security Rate Limit for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-nginx-tls-security-rate-limit/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG360
PG362,76,b76-build-proxy-configuration-certifier,Build Proxy Configuration Certifier,"Execute and independently verify Build Proxy Configuration Certifier for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-build-proxy-configuration-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG361
PG363,77,b77-container-project-profile-detector,Container Project Profile Detector,"Inspect and model Container Project Profile Detector for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-container-project-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG362
PG364,77,b77-dockerfile-multistage-generator,Dockerfile Multistage Generator,"Generate runnable and maintainable Dockerfile Multistage Generator for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-dockerfile-multistage-generator/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG363
PG365,77,b77-container-base-image-sbom-policy,Container Base Image SBOM Policy,"Enforce and test Container Base Image SBOM Policy for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-container-base-image-sbom-policy/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG364
PG366,77,b77-rootless-container-hardening,Rootless Container Hardening,"Enforce and test Rootless Container Hardening for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-rootless-container-hardening/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG365
PG367,77,b77-docker-buildx-multiarch-generator,Docker Buildx Multiarch Generator,"Generate runnable and maintainable Docker Buildx Multiarch Generator for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-docker-buildx-multiarch-generator/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG366
PG368,77,b77-container-health-runtime-contract,Container Health Runtime Contract,"Implement and validate Container Health Runtime Contract for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-container-health-runtime-contract/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG367
PG369,77,b77-compose-service-topology-generator,Compose Service Topology Generator,"Generate runnable and maintainable Compose Service Topology Generator for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-compose-service-topology-generator/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG368
PG370,77,b77-compose-readiness-dependency-manager,Compose Readiness Dependency Manager,"Coordinate and control Compose Readiness Dependency Manager for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-compose-readiness-dependency-manager/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG369
PG371,77,b77-compose-development-environment,Compose Development Environment,"Implement and validate Compose Development Environment for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-compose-development-environment/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG370
PG372,77,b77-compose-production-parity-gate,Compose Production Parity Gate,"Enforce and test Compose Production Parity Gate for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-compose-production-parity-gate/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG371
PG373,77,b77-container-image-test-scan-gate,Container Image Test Scan Gate,"Enforce and test Container Image Test Scan Gate for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-container-image-test-scan-gate/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG372
PG374,77,b77-container-build-run-certifier,Container Build Run Certifier,"Execute and independently verify Container Build Run Certifier for Dockerfiles, multi-stage and multi-architecture images, rootless hardening, SBOMs, health contracts, Compose topology, readiness, development, parity, scanning, and runtime certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b77-container-build-run-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG362 PG373
PG375,78,b78-iac-kubernetes-profile-detector,IaC Kubernetes Profile Detector,"Inspect and model IaC Kubernetes Profile Detector for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-iac-kubernetes-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG374
PG376,78,b78-terraform-module-scaffolder,Terraform Module Scaffolder,"Generate runnable and maintainable Terraform Module Scaffolder for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-terraform-module-scaffolder/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG375
PG377,78,b78-terraform-provider-state-manager,Terraform Provider State Manager,"Coordinate and control Terraform Provider State Manager for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-terraform-provider-state-manager/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG376
PG378,78,b78-terraform-plan-policy-cost-gate,Terraform Plan Policy Cost Gate,"Enforce and test Terraform Plan Policy Cost Gate for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-terraform-plan-policy-cost-gate/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG377
PG379,78,b78-terraform-import-drift-reconciler,Terraform Import Drift Reconciler,"Coordinate and control Terraform Import Drift Reconciler for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-terraform-import-drift-reconciler/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG378
PG380,78,b78-terraform-test-validation-harness,Terraform Test Validation Harness,"Implement and validate Terraform Test Validation Harness for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-terraform-test-validation-harness/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG379
PG381,78,b78-kubernetes-workload-manifest-generator,Kubernetes Workload Manifest Generator,"Generate runnable and maintainable Kubernetes Workload Manifest Generator for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-kubernetes-workload-manifest-generator/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG380
PG382,78,b78-kubernetes-config-secret-policy,Kubernetes Config Secret Policy,"Enforce and test Kubernetes Config Secret Policy for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-kubernetes-config-secret-policy/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG381
PG383,78,b78-kubernetes-network-security-generator,Kubernetes Network Security Generator,"Generate runnable and maintainable Kubernetes Network Security Generator for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-kubernetes-network-security-generator/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG382
PG384,78,b78-kubernetes-autoscaling-reliability,Kubernetes Autoscaling Reliability,"Implement and validate Kubernetes Autoscaling Reliability for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-kubernetes-autoscaling-reliability/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG383
PG385,78,b78-helm-chart-generator,Helm Chart Generator,"Generate runnable and maintainable Helm Chart Generator for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-helm-chart-generator/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG384
PG386,78,b78-helm-values-schema-manager,Helm Values Schema Manager,"Coordinate and control Helm Values Schema Manager for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-helm-values-schema-manager/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG385
PG387,78,b78-helm-upgrade-rollback-gate,Helm Upgrade Rollback Gate,"Enforce and test Helm Upgrade Rollback Gate for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-helm-upgrade-rollback-gate/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG386
PG388,78,b78-kubernetes-policy-admission-gate,Kubernetes Policy Admission Gate,"Enforce and test Kubernetes Policy Admission Gate for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-kubernetes-policy-admission-gate/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG387
PG389,78,b78-gitops-release-bundle-generator,Gitops Release Bundle Generator,"Generate runnable and maintainable Gitops Release Bundle Generator for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-gitops-release-bundle-generator/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG388
PG390,78,b78-iac-kubernetes-helm-certifier,IaC Kubernetes Helm Certifier,"Execute and independently verify IaC Kubernetes Helm Certifier for Terraform/OpenTofu modules, providers, state, plan/policy/cost, imports and drift, Kubernetes workloads, secrets, networking, autoscaling, Helm charts, admission policy, GitOps, rollback, and certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b78-iac-kubernetes-helm-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG374 PG389
PG391,79,b79-cicd-pipeline-profile-detector,CI/CD Pipeline Profile Detector,"Inspect and model CI/CD Pipeline Profile Detector for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-cicd-pipeline-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG390
PG392,79,b79-github-actions-workflow-generator,GitHub Actions Workflow Generator,"Generate runnable and maintainable GitHub Actions Workflow Generator for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-github-actions-workflow-generator/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG391
PG393,79,b79-github-reusable-workflow-action-generator,GitHub Reusable Workflow Action Generator,"Generate runnable and maintainable GitHub Reusable Workflow Action Generator for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-github-reusable-workflow-action-generator/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG392
PG394,79,b79-github-oidc-permission-hardening,GitHub OIDC Permission Hardening,"Enforce and test GitHub OIDC Permission Hardening for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-github-oidc-permission-hardening/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG393
PG395,79,b79-github-matrix-cache-artifact-manager,GitHub Matrix Cache Artifact Manager,"Coordinate and control GitHub Matrix Cache Artifact Manager for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-github-matrix-cache-artifact-manager/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG394
PG396,79,b79-gitlab-ci-pipeline-generator,GitLab Ci Pipeline Generator,"Generate runnable and maintainable GitLab Ci Pipeline Generator for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-gitlab-ci-pipeline-generator/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG395
PG397,79,b79-gitlab-child-pipeline-component-generator,GitLab Child Pipeline Component Generator,"Generate runnable and maintainable GitLab Child Pipeline Component Generator for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-gitlab-child-pipeline-component-generator/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG396
PG398,79,b79-gitlab-runner-secret-hardening,GitLab Runner Secret Hardening,"Enforce and test GitLab Runner Secret Hardening for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-gitlab-runner-secret-hardening/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG397
PG399,79,b79-gitlab-environment-release-manager,GitLab Environment Release Manager,"Coordinate and control GitLab Environment Release Manager for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-gitlab-environment-release-manager/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG398
PG400,79,b79-jenkins-declarative-pipeline-generator,Jenkins Declarative Pipeline Generator,"Generate runnable and maintainable Jenkins Declarative Pipeline Generator for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-jenkins-declarative-pipeline-generator/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG399
PG401,79,b79-jenkins-shared-library-generator,Jenkins Shared Library Generator,"Generate runnable and maintainable Jenkins Shared Library Generator for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-jenkins-shared-library-generator/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG400
PG402,79,b79-jenkins-agent-credential-hardening,Jenkins Agent Credential Hardening,"Enforce and test Jenkins Agent Credential Hardening for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-jenkins-agent-credential-hardening/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG401
PG403,79,b79-cross-ci-release-promotion,Cross Ci Release Promotion,"Implement and validate Cross Ci Release Promotion for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-cross-ci-release-promotion/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG402
PG404,79,b79-pipeline-security-provenance-gate,Pipeline Security Provenance Gate,"Enforce and test Pipeline Security Provenance Gate for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-pipeline-security-provenance-gate/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG403
PG405,79,b79-cicd-cross-system-certifier,CI/CD Cross System Certifier,"Execute and independently verify CI/CD Cross System Certifier for GitHub Actions, GitLab CI, Jenkins pipelines, reusable components, runners, permissions, OIDC, caches, environments, releases, provenance, and cross-system certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b79-cicd-cross-system-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG390 PG404
PG406,80,b80-polyglot-engineering-asset-graph,Polyglot Engineering Asset Graph,"Implement and validate Polyglot Engineering Asset Graph for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-polyglot-engineering-asset-graph/SKILL.md,PG183 PG184 PG185 PG191 PG405
PG407,80,b80-cross-language-build-orchestrator,Cross Language Build Orchestrator,"Coordinate and control Cross Language Build Orchestrator for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-cross-language-build-orchestrator/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG406
PG408,80,b80-cross-contract-schema-synchronizer,Cross Contract Schema Synchronizer,"Coordinate and control Cross Contract Schema Synchronizer for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-cross-contract-schema-synchronizer/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG407
PG409,80,b80-environment-parity-drift-detector,Environment Parity Drift Detector,"Implement and validate Environment Parity Drift Detector for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-environment-parity-drift-detector/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG408
PG410,80,b80-polyglot-secret-identity-policy,Polyglot Secret Identity Policy,"Enforce and test Polyglot Secret Identity Policy for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-polyglot-secret-identity-policy/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG409
PG411,80,b80-software-supply-chain-provenance-orchestrator,Software Supply Chain Provenance Orchestrator,"Coordinate and control Software Supply Chain Provenance Orchestrator for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-software-supply-chain-provenance-orchestrator/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG410
PG412,80,b80-local-ci-runtime-reproducer,Local Ci Runtime Reproducer,"Reproduce deterministically Local Ci Runtime Reproducer for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-local-ci-runtime-reproducer/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG411
PG413,80,b80-runtime-smoke-journey-orchestrator,Runtime Smoke Journey Orchestrator,"Coordinate and control Runtime Smoke Journey Orchestrator for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-runtime-smoke-journey-orchestrator/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG412
PG414,80,b80-cross-layer-failure-diagnosis-repair,Cross Layer Failure Diagnosis Repair,"Implement and validate Cross Layer Failure Diagnosis Repair for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-cross-layer-failure-diagnosis-repair/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG413
PG415,80,b80-project-performance-cost-budget-gate,Project Performance Cost Budget Gate,"Enforce and test Project Performance Cost Budget Gate for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-project-performance-cost-budget-gate/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG414
PG416,80,b80-project-migration-compatibility-gate,Project Migration Compatibility Gate,"Enforce and test Project Migration Compatibility Gate for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-project-migration-compatibility-gate/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG415
PG417,80,b80-project-operations-certification,Project Operations Certification,"Execute and independently verify Project Operations Certification for cross-language asset graphs, build orchestration, contract synchronization, environment parity, identity, provenance, local CI reproduction, runtime journeys, repair, performance budgets, migration compatibility, and final certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b80-project-operations-certification/SKILL.md,PG183 PG184 PG185 PG191 PG405 PG416
