batch,batch_slug,batch_title,phase,name,description,path
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,python-to-java-direction-pack,提供从 Python 到 Java 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/python-to-java-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,python-to-csharp-direction-pack,提供从 Python 到 C# 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/python-to-csharp-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,python-to-go-direction-pack,提供从 Python 到 Go 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/python-to-go-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,python-to-rust-direction-pack,提供从 Python 到 Rust 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/python-to-rust-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,python-to-typescript-direction-pack,提供从 Python 到 TypeScript/Node.js 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/python-to-typescript-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,typescript-to-java-direction-pack,提供从 TypeScript/Node.js 到 Java 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/typescript-to-java-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,typescript-to-csharp-direction-pack,提供从 TypeScript/Node.js 到 C# 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/typescript-to-csharp-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,typescript-to-go-direction-pack,提供从 TypeScript/Node.js 到 Go 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/typescript-to-go-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,typescript-to-rust-direction-pack,提供从 TypeScript/Node.js 到 Rust 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/typescript-to-rust-direction-pack/SKILL.md
16,backend-direction-packs,后端30条有方向转换包,E 后端语言互转,typescript-to-python-direction-pack,提供从 TypeScript/Node.js 到 Python 的仓库级专用转换与验证包，覆盖类型、错误、副作用、并发、框架、依赖和目标惯用实现。,batches/batch-16-backend-direction-packs/skills/typescript-to-python-direction-pack/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,component-contract-recovery,恢复 Props、Events、Slots/Children、公开方法、Context 和组件边界契约。,batches/batch-17-frontend-semantic-conversion/skills/component-contract-recovery/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,reactive-dependency-analysis,分析响应式读写、Computed、Watcher、Hook 依赖、派生状态和闭包捕获。,batches/batch-17-frontend-semantic-conversion/skills/reactive-dependency-analysis/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,ui-state-machine-recovery,从组件和流程恢复 Idle、Loading、Success、Failure、Submitting 等状态机。,batches/batch-17-frontend-semantic-conversion/skills/ui-state-machine-recovery/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,event-effect-trace-recovery,恢复用户事件、网络、存储、导航、定时器和平台调用的 Effect Trace。,batches/batch-17-frontend-semantic-conversion/skills/event-effect-trace-recovery/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,lifecycle-semantic-mapping,映射 Vue、React、小程序、ArkUI 和 Flutter 生命周期及清理语义。,batches/batch-17-frontend-semantic-conversion/skills/lifecycle-semantic-mapping/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,slot-children-content-mapping,映射 Slot、Scoped Slot、Children、Render Props、Builder 和内容投影。,batches/batch-17-frontend-semantic-conversion/skills/slot-children-content-mapping/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,form-validation-mapping,映射表单字段、校验、触摸状态、错误显示、提交与异步校验。,batches/batch-17-frontend-semantic-conversion/skills/form-validation-mapping/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,route-navigation-mapping,映射路由、参数、守卫、返回栈、Tab、深链接和页面恢复。,batches/batch-17-frontend-semantic-conversion/skills/route-navigation-mapping/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,network-request-semantic-mapping,映射请求序列化、取消、重试、缓存、错误、竞态和 Latest-wins。,batches/batch-17-frontend-semantic-conversion/skills/network-request-semantic-mapping/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,local-storage-mapping,映射 Cookie、LocalStorage、IndexedDB、SharedPreferences 和平台安全存储。,batches/batch-17-frontend-semantic-conversion/skills/local-storage-mapping/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,layout-constraint-mapping,把 DOM/CSS、Flex/Grid、Widget、ArkUI 和小程序布局映射到约束 IR。,batches/batch-17-frontend-semantic-conversion/skills/layout-constraint-mapping/SKILL.md
17,frontend-semantic-conversion,Frontend UI Semantic Conversion,F 前端与多端互转,accessibility-semantic-tree,提取并比较 Role、Name、State、Value、Focus 和可操作性语义树。,batches/batch-17-frontend-semantic-conversion/skills/accessibility-semantic-tree/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue2-to-vue3-direction-pack,提供从 Vue 2 到 Vue 3 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue2-to-vue3-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue2-to-react-direction-pack,提供从 Vue 2 到 React 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue2-to-react-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue2-to-wechat-miniprogram-direction-pack,提供从 Vue 2 到 微信小程序 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue2-to-wechat-miniprogram-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue2-to-arkui-direction-pack,提供从 Vue 2 到 ArkTS/ArkUI 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue2-to-arkui-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue2-to-flutter-direction-pack,提供从 Vue 2 到 Flutter 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue2-to-flutter-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue3-to-vue2-direction-pack,提供从 Vue 3 到 Vue 2 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue3-to-vue2-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue3-to-react-direction-pack,提供从 Vue 3 到 React 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue3-to-react-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue3-to-wechat-miniprogram-direction-pack,提供从 Vue 3 到 微信小程序 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue3-to-wechat-miniprogram-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue3-to-arkui-direction-pack,提供从 Vue 3 到 ArkTS/ArkUI 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue3-to-arkui-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,vue3-to-flutter-direction-pack,提供从 Vue 3 到 Flutter 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/vue3-to-flutter-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,react-to-vue2-direction-pack,提供从 React 到 Vue 2 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/react-to-vue2-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,react-to-vue3-direction-pack,提供从 React 到 Vue 3 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/react-to-vue3-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,react-to-wechat-miniprogram-direction-pack,提供从 React 到 微信小程序 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/react-to-wechat-miniprogram-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,react-to-arkui-direction-pack,提供从 React 到 ArkTS/ArkUI 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/react-to-arkui-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,react-to-flutter-direction-pack,提供从 React 到 Flutter 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/react-to-flutter-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,wechat-miniprogram-to-vue2-direction-pack,提供从 微信小程序 到 Vue 2 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/wechat-miniprogram-to-vue2-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,wechat-miniprogram-to-vue3-direction-pack,提供从 微信小程序 到 Vue 3 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/wechat-miniprogram-to-vue3-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,wechat-miniprogram-to-react-direction-pack,提供从 微信小程序 到 React 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/wechat-miniprogram-to-react-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,wechat-miniprogram-to-arkui-direction-pack,提供从 微信小程序 到 ArkTS/ArkUI 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/wechat-miniprogram-to-arkui-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,wechat-miniprogram-to-flutter-direction-pack,提供从 微信小程序 到 Flutter 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/wechat-miniprogram-to-flutter-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,arkui-to-vue2-direction-pack,提供从 ArkTS/ArkUI 到 Vue 2 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/arkui-to-vue2-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,arkui-to-vue3-direction-pack,提供从 ArkTS/ArkUI 到 Vue 3 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/arkui-to-vue3-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,arkui-to-react-direction-pack,提供从 ArkTS/ArkUI 到 React 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/arkui-to-react-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,arkui-to-wechat-miniprogram-direction-pack,提供从 ArkTS/ArkUI 到 微信小程序 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/arkui-to-wechat-miniprogram-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,arkui-to-flutter-direction-pack,提供从 ArkTS/ArkUI 到 Flutter 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/arkui-to-flutter-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,flutter-to-vue2-direction-pack,提供从 Flutter 到 Vue 2 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/flutter-to-vue2-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,flutter-to-vue3-direction-pack,提供从 Flutter 到 Vue 3 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/flutter-to-vue3-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,flutter-to-react-direction-pack,提供从 Flutter 到 React 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/flutter-to-react-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,flutter-to-wechat-miniprogram-direction-pack,提供从 Flutter 到 微信小程序 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/flutter-to-wechat-miniprogram-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,flutter-to-arkui-direction-pack,提供从 Flutter 到 ArkTS/ArkUI 的前端整库专用转换与验证包，覆盖组件、状态、生命周期、路由、布局、平台能力和真机行为。,batches/batch-18-frontend-direction-packs/skills/flutter-to-arkui-direction-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,javascript-to-typescript-modernization-pack,将 JavaScript 仓库迁移为严格 TypeScript，恢复类型、对象 Shape、Nullability 和运行时校验。,batches/batch-18-frontend-direction-packs/skills/javascript-to-typescript-modernization-pack/SKILL.md
18,frontend-direction-packs,前端方向转换包,F 前端与多端互转,react-class-to-hooks-modernization-pack,将 React Class 组件迁移为函数组件与 Hooks，并验证生命周期、闭包、Effect 和取消语义。,batches/batch-18-frontend-direction-packs/skills/react-class-to-hooks-modernization-pack/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,database-schema-ir,表达 Schema、表、列、类型、默认值、约束、注释和依赖。,batches/batch-19-database-semantic-ir/skills/database-schema-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,sql-expression-ir,表达查询、DML、表达式、函数、窗口、层级、JSON、空间和方言扩展。,batches/batch-19-database-semantic-ir/skills/sql-expression-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,query-plan-ir,表达访问路径、Join、排序、聚合、并行、统计、代价和运行时指标。,batches/batch-19-database-semantic-ir/skills/query-plan-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,database-type-system,统一数据库数值、字符、日期、布尔、LOB、JSON、数组、空间和自定义类型。,batches/batch-19-database-semantic-ir/skills/database-type-system/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,constraint-and-index-ir,表达主外键、唯一、检查、索引、分区、聚簇、部分和表达式索引。,batches/batch-19-database-semantic-ir/skills/constraint-and-index-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,transaction-isolation-ir,表达隔离级别、锁、MVCC、保存点、死锁、重试和可见性。,batches/batch-19-database-semantic-ir/skills/transaction-isolation-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,procedure-control-flow-ir,表达存储过程、函数、游标、异常、动态 SQL、临时对象和事务控制流。,batches/batch-19-database-semantic-ir/skills/procedure-control-flow-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,trigger-and-event-ir,表达行级/语句级、前/后触发器、事件调度、执行顺序和递归。,batches/batch-19-database-semantic-ir/skills/trigger-and-event-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,sequence-identity-ir,表达 Sequence、Identity、Auto Increment、缓存、回退和并发生成。,batches/batch-19-database-semantic-ir/skills/sequence-identity-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,database-security-ir,表达用户、角色、授权、RLS、加密、审计和安全上下文。,batches/batch-19-database-semantic-ir/skills/database-security-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,replication-and-cdc-ir,表达日志、位点、快照、增量、顺序、冲突、Exactly-once 和切换。,batches/batch-19-database-semantic-ir/skills/replication-and-cdc-ir/SKILL.md
19,database-semantic-ir,Database Semantic IR,G 数据库精密互转,database-effect-ir,表达 SQL 和过程代码对数据、事务、序列、外部系统和审计的副作用。,batches/batch-19-database-semantic-ir/skills/database-effect-ir/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,schema-inventory,盘点数据库对象、依赖、大小、变更频率、权限、过程代码和专有能力。,batches/batch-20-database-schema-data-migration/skills/schema-inventory/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,data-type-mapping,映射数据类型、精度、Scale、编码、时区、NULL、默认值和边界行为。,batches/batch-20-database-schema-data-migration/skills/data-type-mapping/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,table-and-constraint-converter,转换表、列、主外键、唯一、检查、默认值和依赖顺序。,batches/batch-20-database-schema-data-migration/skills/table-and-constraint-converter/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,index-and-partition-converter,转换索引、分区、聚簇、表达式、部分索引和存储布局。,batches/batch-20-database-schema-data-migration/skills/index-and-partition-converter/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,view-and-materialized-view-converter,转换普通视图、物化视图、刷新策略、权限和依赖。,batches/batch-20-database-schema-data-migration/skills/view-and-materialized-view-converter/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,sequence-and-identity-converter,转换 Sequence、Identity、Auto Increment 和应用取号方式。,batches/batch-20-database-schema-data-migration/skills/sequence-and-identity-converter/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,data-profile-and-quality-analysis,分析 NULL、空字符串、越界、重复、孤儿、编码、时区和数据倾斜。,batches/batch-20-database-schema-data-migration/skills/data-profile-and-quality-analysis/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,full-load-migration,规划和执行可恢复、可分片、可校验的全量数据迁移。,batches/batch-20-database-schema-data-migration/skills/full-load-migration/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,incremental-cdc-migration,规划和执行日志/触发器/时间戳增量迁移及位点恢复。,batches/batch-20-database-schema-data-migration/skills/incremental-cdc-migration/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,data-checksum-validation,执行表级、分区级、列级和业务聚合校验。,batches/batch-20-database-schema-data-migration/skills/data-checksum-validation/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,row-level-differential-validation,对关键表执行行级规范化 Diff，并分类差异。,batches/batch-20-database-schema-data-migration/skills/row-level-differential-validation/SKILL.md
20,database-schema-data-migration,数据库Schema与数据迁移基础,G 数据库精密互转,cutover-and-rollback-plan,设计停机、低停机、双写、切流、回滚和数据收敛方案。,batches/batch-20-database-schema-data-migration/skills/cutover-and-rollback-plan/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,stored-procedure-parser,解析过程、函数、Package、变量、游标、异常、事务和动态 SQL。,batches/batch-21-stored-procedure-conversion/skills/stored-procedure-parser/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,procedure-cfg-builder,构建过程代码控制流、调用图、数据流、事务和副作用图。,batches/batch-21-stored-procedure-conversion/skills/procedure-cfg-builder/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,cursor-semantics-converter,转换显式/隐式游标、游标属性、批量提取、顺序和资源关闭。,batches/batch-21-stored-procedure-conversion/skills/cursor-semantics-converter/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,dynamic-sql-converter,解析、枚举、参数化和重写动态 SQL，并检测注入与不可解析路径。,batches/batch-21-stored-procedure-conversion/skills/dynamic-sql-converter/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,exception-handler-converter,映射异常类别、处理顺序、回滚、继续执行和错误返回。,batches/batch-21-stored-procedure-conversion/skills/exception-handler-converter/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,transaction-boundary-converter,映射隐式/显式提交、自治事务、保存点、传播和失败可见性。,batches/batch-21-stored-procedure-conversion/skills/transaction-boundary-converter/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,temporary-object-converter,转换临时表、表变量、临时 Schema、会话状态和生命周期。,batches/batch-21-stored-procedure-conversion/skills/temporary-object-converter/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,package-state-converter,将 Package 公私有成员、会话状态和初始化转换为 Schema、模块或服务状态。,batches/batch-21-stored-procedure-conversion/skills/package-state-converter/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,trigger-semantics-converter,转换触发器时机、粒度、顺序、递归、OLD/NEW 和副作用。,batches/batch-21-stored-procedure-conversion/skills/trigger-semantics-converter/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,scheduled-event-converter,转换数据库 Job、Event、Scheduler 到目标调度器或外部工作流。,batches/batch-21-stored-procedure-conversion/skills/scheduled-event-converter/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,procedure-side-effect-analyzer,总结过程对表、序列、消息、外部调用、事务和权限的副作用。,batches/batch-21-stored-procedure-conversion/skills/procedure-side-effect-analyzer/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,procedure-symbolic-validator,对关键过程切片执行符号或关系验证，寻找源目标反例。,batches/batch-21-stored-procedure-conversion/skills/procedure-symbolic-validator/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,procedure-differential-test-generator,从签名、分支、数据约束和源行为生成双库差分测试。,batches/batch-21-stored-procedure-conversion/skills/procedure-differential-test-generator/SKILL.md
21,stored-procedure-conversion,复杂存储过程与数据库程序转换,G 数据库精密互转,procedure-performance-validator,比较执行计划、IO、CPU、临时空间、锁、吞吐和延迟。,batches/batch-21-stored-procedure-conversion/skills/procedure-performance-validator/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-plsql-package-and-state,迁移 PL/SQL Package、公开/私有成员、初始化和会话级 Package State。,batches/batch-22-oracle-proprietary-pack/skills/oracle-plsql-package-and-state/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-autonomous-transaction,分析并迁移 Autonomous Transaction 的独立提交、可见性和审计语义。,batches/batch-22-oracle-proprietary-pack/skills/oracle-autonomous-transaction/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-sequence,迁移 Sequence、缓存、循环、取值和并发语义。,batches/batch-22-oracle-proprietary-pack/skills/oracle-sequence/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-synonym,迁移公私有 Synonym、解析优先级、权限和跨 Schema 引用。,batches/batch-22-oracle-proprietary-pack/skills/oracle-synonym/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-database-link,迁移 Database Link、远程查询、权限、网络和分布式事务。,batches/batch-22-oracle-proprietary-pack/skills/oracle-database-link/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-materialized-view,迁移物化视图、刷新模式、日志、查询重写和一致性。,batches/batch-22-oracle-proprietary-pack/skills/oracle-materialized-view/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-object-type,迁移 Oracle Object Type、继承、方法和表对象。,batches/batch-22-oracle-proprietary-pack/skills/oracle-object-type/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-collection,迁移 VARRAY、Nested Table、Associative Array 和集合操作。,batches/batch-22-oracle-proprietary-pack/skills/oracle-collection/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-bulk-collect-forall,迁移 Bulk Collect、FORALL、批处理异常和性能语义。,batches/batch-22-oracle-proprietary-pack/skills/oracle-bulk-collect-forall/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-hierarchical-query,迁移 CONNECT BY、START WITH、层级伪列和顺序。,batches/batch-22-oracle-proprietary-pack/skills/oracle-hierarchical-query/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-flashback,迁移 Flashback Query、Table、Database 和审计/历史用途。,batches/batch-22-oracle-proprietary-pack/skills/oracle-flashback/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-advanced-queue,迁移 Advanced Queue、消费者、优先级、延迟、事务和重试。,batches/batch-22-oracle-proprietary-pack/skills/oracle-advanced-queue/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-scheduler,迁移 DBMS_SCHEDULER、Job、Program、Chain、窗口和凭证。,batches/batch-22-oracle-proprietary-pack/skills/oracle-scheduler/SKILL.md
22,oracle-proprietary-pack,Oracle专有能力包,G 数据库精密互转,oracle-fine-grained-access-control,迁移 VPD/FGAC 策略函数、上下文和行列级安全。,batches/batch-22-oracle-proprietary-pack/skills/oracle-fine-grained-access-control/SKILL.md
